listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls,sharing_type,sharing_terms,monthly_mortgage_hkd,monthly_holding_hkd,monthly_outlay_hkd,initial_outlay_hkd,est_market_rent_hkd,npv_total_cost_buy_30y_hkd,npv_total_cost_rent_30y_hkd,npv_net_worth_buy_30y_hkd,npv_net_worth_rent_30y_hkd,buy_vs_rent_30y_hkd
3963192,開陽靚則「大單邊」露台山景,荔枝角,私人屋苑/長實,7980000,468,2,,高層,,23,中原地產代理有限公司,https://i1.28hse.com/2026/08/202608070036184716087_thumb.jpg,https://www.28hse.com/buy/apartment/property-3963192,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:09:29.222390+00:00,泓景臺,630,九龍荔枝角泓景臺 荔枝角道863號,"筍價出售, 連露台, 大型商場, 交通便利, 清雅裝修, 設施齊備, 間隔四正, 新樓會所, 管理完善",22.334477999999997,114.14759799999999,,,,,,2026-08-07T00:36:20+08:00,2026-08-07T00:36:20+08:00,2026-09-06T00:36:20+08:00,"[""https://i1.28hse.com/2026/08/202608070036187324940_large.jpg"", ""https://i1.28hse.com/2026/08/202608070036195698226_large.jpg"", ""https://i1.28hse.com/2026/08/202608070036196705715_large.jpg"", ""https://i1.28hse.com/2026/08/202608070036197246420_large.jpg"", ""https://i1.28hse.com/estate_data/64/2451/FLOOR/2451_20231116195551346395_thumb.jpg"", ""https://i1.28hse.com/estate_data/64/2451/UNIT/2451_20231116195838716747_thumb.jpg""]",,,28719,4434,33153,2753100,16625,10047976,5890150,-1975086,3343889,-5318975
3922776,《2分鐘長沙灣站，光猛向南，實盤約睇》,長沙灣,私人屋苑/中國恒大,7980000,447,2,1,中層,開放式廚房,5,中原地產-碧海藍天分行,https://i1.28hse.com/2026/07/202607080842547217871_thumb.jpg,https://www.28hse.com/buy/apartment/property-3922776,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:08:17.485060+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,"筍價出售, 罕有放盤, 價錢可議, 連露台, 高實用率",22.336008,114.158035,,,,,,2026-07-08T08:43:03+08:00,2026-07-08T08:43:03+08:00,2026-08-07T08:43:03+08:00,"[""https://i1.28hse.com/2026/07/202607080842546887748_large.jpg"", ""https://i1.28hse.com/2026/07/202607080842545749776_large.jpg"", ""https://i1.28hse.com/2026/07/202607080842553159600_large.jpg"", ""https://i1.28hse.com/2026/07/202607080842554056003_large.jpg"", ""https://i1.28hse.com/2026/07/20260708084255994297_large.jpg"", ""https://i1.28hse.com/2026/07/202607080842566425328_large.jpg"", ""https://i1.28hse.com/2026/07/202607080842568219832_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4339,33058,2753100,16625,10014495,5890150,-1910179,3343889,-5254068
3923130,【770萬大2房】2分鐘長沙灣站《大蝕讓》,長沙灣,私人屋苑/中國恒大,7980000,446,2,1,中層,開放式廚房,5,美聯物業代理有限公司,https://i1.28hse.com/2026/07/202607081346451228215_thumb.jpg,https://www.28hse.com/buy/apartment/property-3923130,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:08:16.836440+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,"歡迎致電 / Whatsapp / WeChat 查詢
***致電 Anthony Leung 24小時 即時回覆
微信號：AL68AL88
無論任何一手新盤/二手樓盤
***大量筍盤作比較 篩選最啱您的樓盤
***本人均可為貴客提供全套買賣及售後服務
***首次置業^^售前壓測,首期,供款計算
***銀行按揭上會^^法律咨詢
***律師轉介^^裝修轉介
***水電煤,差餉地租轉名
***收樓驗樓^^售後租務管理",22.336008,114.158035,,,,,,2026-07-08T13:48:55+08:00,2026-07-08T13:48:55+08:00,2026-08-07T13:48:55+08:00,"[""https://i1.28hse.com/2026/07/202607081348531992913_large.jpg"", ""https://i1.28hse.com/2026/07/202607081348538271929_large.jpg"", ""https://i1.28hse.com/2026/07/202607081348544790385_large.jpg"", ""https://i1.28hse.com/2026/07/202607081348548167885_large.jpg"", ""https://i1.28hse.com/2026/07/202607081348553138039_large.jpg"", ""https://i1.28hse.com/2026/07/202607081348558998514_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4334,33054,2753100,16625,10012901,5890150,-1907088,3343889,-5250977
3931289,"「見票有驚喜」3分鐘港鐵, 換樓割愛, 機會難逢!",長沙灣,私人屋苑/中國恒大,7980000,447,2,1,高層,開放式廚房,5,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607141211345682710_thumb.jpg,https://www.28hse.com/buy/apartment/property-3931289,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:54.655951+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,"筍價出售, 簡單裝修, 價錢可議, 連露台, 吉售, 開揚, 大型商場, 中心旺地, 旺中帶靜, 罕有放盤, 交通便利, 清雅裝修, 開揚清爽, 間隔四正, 新樓會所, 管理完善, 廳大房大",22.336008,114.158035,,,,,,2026-07-14T12:12:51+08:00,2026-07-14T12:12:51+08:00,2026-08-13T12:12:51+08:00,"[""https://i1.28hse.com/2026/07/202607141211345460654_large.jpg"", ""https://i1.28hse.com/2026/07/202607141211346009047_large.jpg"", ""https://i1.28hse.com/2026/07/202607141211353041212_large.jpg"", ""https://i1.28hse.com/2026/07/202607141211352068288_large.jpg"", ""https://i1.28hse.com/2026/07/202607141211365933832_large.jpg"", ""https://i1.28hse.com/2026/07/202607141211365366059_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4339,33058,2753100,16625,10014495,5890150,-1910179,3343889,-5254068
3931442,【768萬大2房】2分鐘長沙灣站《大蝕讓》,長沙灣,私人屋苑/中國恒大,7980000,446,2,1,中層,開放式廚房,5,美聯物業代理有限公司,https://i1.28hse.com/2026/07/202607141335423724080_thumb.jpg,https://www.28hse.com/buy/apartment/property-3931442,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:53.139054+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,"歡迎致電 / Whatsapp / WeChat 查詢
***致電 Anthony Leung 24小時 即時回覆
微信號：AL68AL88
無論任何一手新盤/二手樓盤
***大量筍盤作比較 篩選最啱您的樓盤
***本人均可為貴客提供全套買賣及售後服務
***首次置業^^售前壓測,首期,供款計算
***銀行按揭上會^^法律咨詢
***律師轉介^^裝修轉介
***水電煤,差餉地租轉名
***收樓驗樓^^售後租務管理",22.336008,114.158035,,,,,,2026-07-14T13:35:44+08:00,2026-07-14T13:35:44+08:00,2026-08-13T13:35:44+08:00,"[""https://i1.28hse.com/2026/07/202607141335421935665_large.jpg"", ""https://i1.28hse.com/2026/07/202607141335437435266_large.jpg"", ""https://i1.28hse.com/2026/07/202607141335435171805_large.jpg"", ""https://i1.28hse.com/2026/07/202607141335437851256_large.jpg"", ""https://i1.28hse.com/2026/07/202607141335442184023_large.jpg"", ""https://i1.28hse.com/2026/07/20260714133544252144_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4334,33054,2753100,16625,10012901,5890150,-1907088,3343889,-5250977
3934039,《實價實盤，開揚光猛，四正實用，有匙即睇》,長沙灣,私人屋苑/香港房協,7980000,519,2,1,高層,,11,中原地產-碧海藍天分行,https://i1.28hse.com/2026/07/202607161332136565369_thumb.jpg,https://www.28hse.com/buy/apartment/property-3934039,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:46.917060+00:00,喜韻,,九龍長沙灣喜韻 青山道368號,"歡迎查詢 全港九新界
一手二手物業 買賣 租賃
緊貼跟進 不用貴客煩惱
銀行估價 按揭 律師轉介
為 您 你 妳 尋找理想的家同區大量筍盤 一手二手物業
物業買賣/租賃
壓力測試 首期及供款計算
律師轉介服務
銀行按揭轉介
水電申請/轉名
全港地盤/示範單位專車接送
大量筍盤 未能盡錄
歡迎查詢全港一手或二手物業買賣或租賃
業主委托放售或出租物業
銀行按揭轉介
律師樓轉介
物業實時估價
歡迎查詢，大量筍盤為你提供
️免費售後服務
️銀行按揭轉介
️律師轉介
️水電煤轉名
️差餉轉名",22.33913,114.155746,,,,,,2026-07-16T13:32:34+08:00,2026-07-16T13:32:34+08:00,2026-08-15T13:32:34+08:00,"[""https://i1.28hse.com/2026/07/202607161332157405335_large.jpg"", ""https://i1.28hse.com/2026/07/20260716133216703672_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332171879952_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332182394229_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332197693047_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332208266440_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332226695219_large.jpg"", ""https://i1.28hse.com/2026/07/202607161332238858662_large.jpg"", ""https://i1.28hse.com/estate_data/63/8545/FLOOR/8545_20231211152836812363_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/8545/UNIT/8545_20231211152853539471_thumb.jpg""]",,,28719,4663,33382,2753100,16625,10129287,5890150,-2132717,3343889,-5476607
3937714,有匙實盤，還有其他單位，歡迎約睇,長沙灣,私人屋苑/香港房協,7980000,519,2,1,,,11,中原地產-碧海藍天分行,https://i1.28hse.com/2026/07/202607181859175117646_thumb.jpg,https://www.28hse.com/buy/apartment/property-3937714,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:38.372330+00:00,喜韻,,九龍長沙灣喜韻 青山道368號,"價錢可議, 連露台, 車位急租, 近港鐵站",22.33913,114.155746,,,,,,2026-07-18T18:59:25+08:00,2026-07-18T18:59:25+08:00,2026-08-17T18:59:25+08:00,"[""https://i1.28hse.com/2026/07/202607181859181665112_large.jpg"", ""https://i1.28hse.com/2026/07/202607181859186221447_large.jpg"", ""https://i1.28hse.com/2026/07/202607181859185357422_large.jpg"", ""https://i1.28hse.com/2026/07/202607181859185467177_large.jpg"", ""https://i1.28hse.com/2026/07/20260718185919266320_large.jpg"", ""https://i1.28hse.com/estate_data/63/8545/FLOOR/8545_20231211152836812363_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/8545/UNIT/8545_20231211152853539471_thumb.jpg""]",,,28719,4663,33382,2753100,16625,10129287,5890150,-2132717,3343889,-5476607
3942736,【改3房】【可試$778萬有票儘傾】【即買即收租】【罕有高層開揚】【來電儘傾】,長沙灣,私人屋苑/香港房協,7980000,519,3,,高層,,11,中原地產-長沙灣映築分行,https://i1.28hse.com/2026/07/202607222255575117807_thumb.jpg,https://www.28hse.com/buy/apartment/property-3942736,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:21.635005+00:00,喜韻,,九龍長沙灣喜韻 青山道368號,"微信号：ivanyiphk
专营西九龙一二手买卖及租务
欢迎致电 / Whatsapp / WeChat 查询
买卖流程、按揭资讯、律师支援24小时服务
●最新最快最贴市场价钱
●立即查询尽快回覆
●大量优质笋盘提供
●免费物业转按查询
●免费物业按揭服务
●免费律师转介
●免费装修转介
●免费水电煤差饷地租转名",22.33913,114.155746,,,,,,2026-07-22T22:58:27+08:00,2026-07-22T22:58:27+08:00,2026-08-21T22:58:27+08:00,"[""https://i1.28hse.com/2026/07/20260722225558450352_large.jpg"", ""https://i1.28hse.com/2026/07/202607222255582163887_large.jpg"", ""https://i1.28hse.com/2026/07/202607222255594432024_large.jpg"", ""https://i1.28hse.com/2026/07/202607222255596610090_large.jpg"", ""https://i1.28hse.com/2026/07/202607222256007007083_large.jpg"", ""https://i1.28hse.com/2026/07/202607222256006746911_large.jpg"", ""https://i1.28hse.com/2026/07/202607222256006846434_large.jpg"", ""https://i1.28hse.com/estate_data/63/8545/FLOOR/8545_20231211152836812363_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/8545/UNIT/8545_20231211152853539471_thumb.jpg""]",,,28719,4663,33382,2753100,16625,10129287,5890150,-2132717,3343889,-5476607
3943782,《劈價出770萬 有票即成》,長沙灣,私人屋苑/中國恒大,7980000,447,2,,中層,,5,香港置業西九龍,https://i1.28hse.com/2026/07/202607231751591755241_thumb.jpg,https://www.28hse.com/buy/apartment/property-3943782,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:20.930410+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,歡迎查詢,22.336008,114.158035,,,,,,2026-07-23T17:52:20+08:00,2026-07-23T17:52:31+08:00,2026-09-21T17:52:20+08:00,"[""https://i1.28hse.com/2026/07/202607231751596519404_large.jpg"", ""https://i1.28hse.com/2026/07/202607231751593341284_large.jpg"", ""https://i1.28hse.com/2026/07/2026072317520081348_large.jpg"", ""https://i1.28hse.com/2026/07/202607231752008709965_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4339,33058,2753100,16625,10014495,5890150,-1910179,3343889,-5254068
3950599,【改3房】【可試$778萬有票儘傾】【即買即收租】【罕有高層開揚】【來電儘傾】,長沙灣,私人屋苑/香港房協,7980000,519,3,,高層,,11,中原地產-長沙灣映築分行,https://i1.28hse.com/2026/07/202607291153198028746_thumb.jpg,https://www.28hse.com/buy/apartment/property-3950599,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:56.405943+00:00,喜韻,,九龍長沙灣喜韻 青山道368號,"微信号：ivanyiphk
专营西九龙一二手买卖及租务
欢迎致电 / Whatsapp / WeChat 查询
买卖流程、按揭资讯、律师支援24小时服务
●最新最快最贴市场价钱
●立即查询尽快回覆
●大量优质笋盘提供
●免费物业转按查询
●免费物业按揭服务
●免费律师转介
●免费装修转介
●免费水电煤差饷地租转名",22.339129999999994,114.155746,,,,,,2026-07-29T11:53:21+08:00,2026-07-29T11:53:21+08:00,2026-08-28T11:53:21+08:00,"[""https://i1.28hse.com/2026/07/202607291153196177298_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153191289793_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153207610468_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153203652984_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153202105560_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153218585440_large.jpg"", ""https://i1.28hse.com/2026/07/202607291153216976584_large.jpg"", ""https://i1.28hse.com/estate_data/63/8545/FLOOR/8545_20231211152836812363_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/8545/UNIT/8545_20231211152853539471_thumb.jpg""]",,,28719,4663,33382,2753100,16625,10129287,5890150,-2132717,3343889,-5476607
3964670,中層兩房 地鐵站口 實盤有樓睇,長沙灣,私人屋苑/中國恒大,7980000,447,2,1,中層,,5,利嘉閣地產有限公司,https://i1.28hse.com/2026/08/202608072111533030113_thumb.jpg,https://www.28hse.com/buy/apartment/property-3964670,2026-08-07T16:19:46.780897+00:00,2026-08-07T16:21:23.531676+00:00,睿峰,,九龍長沙灣睿峰 東京街29 號,"❖專營西九龍及全港新盤❖
一手二手盤平靚正推介
壓力測試，首期及供款計算
律師轉介服務
❖密切關注市場走勢，盡心推薦筍盤❖
以心待客，真誠可靠
歡迎whatsapp或電話查詢",22.336008,114.158035,,,,,,2026-08-07T21:12:15+08:00,2026-08-07T21:12:15+08:00,2026-10-06T21:12:15+08:00,"[""https://i1.28hse.com/2026/08/202608072111538284346_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111537935533_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111542489217_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111513321664_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111512569828_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111524302480_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111532448571_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111536867557_large.jpg"", ""https://i1.28hse.com/2026/08/202608072111541440417_large.jpg"", ""https://i1.28hse.com/estate_data/63/23218/FLOOR/23218_20231221163517616238_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/23218/UNIT/23218_20231221163612682841_thumb.jpg""]",,,28719,4339,33058,2753100,16625,10014495,5890150,-1910179,3343889,-5254068
3863761,嘩！兩巨房巨廳 仲全屋靚裝 連入契特色大平台 罕有放盤 随時約睇,土瓜灣,單幢式大廈/私人屋苑,7988000,591,2,1,,,,東成地產,https://i1.28hse.com/2026/05/202605261724063789578_thumb.jpg,https://www.28hse.com/buy/apartment/property-3863761,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:19:39.048000+00:00,僑盛大廈,,九龍土瓜灣僑盛大廈 炮仗街55-65號,"兩巨房巨廳 豪華靚裝, 連平台, 高實用率",22.32003,114.18885,,,,,,2026-07-27T20:46:25+08:00,2026-07-27T20:46:25+08:00,2026-09-25T20:46:25+08:00,"[""https://i1.28hse.com/2026/05/202605261724087690854_large.jpg"", ""https://i1.28hse.com/2026/05/202605261723593361863_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724011695622_large.jpg"", ""https://i1.28hse.com/2026/05/202605261723575683994_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724035346340_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724053682019_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724092539181_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724114061203_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724133337572_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724145229912_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724155689450_large.jpg"", ""https://i1.28hse.com/2026/05/202605261724172959834_large.jpg""]",,,28748,4989,33737,2755860,16642,10253404,5896055,-2359138,3343889,-5703028
3909905,利．港灣18皇牌全海景 兩房 真正直視 非打斜海景 同罕有梗㕑 投資自住首選,土瓜灣,私人屋苑/單幢式大廈,7990000,424,2,1,中層,,11,搜房香港集團有限公司,https://i1.28hse.com/2026/06/202606291146093913708_thumb.jpg,https://www.28hse.com/buy/apartment/property-3909905,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:23:45.633924+00:00,利港灣18,,九龍土瓜灣利港灣18 浙江街18號,"1真正的直視全海景
告別那些「要打斜個頭先勉強望到」的偽海景！
此單位坐擁極罕有的正南/東南座向，客廳連接觀景露台，踏出一步即直視一望無際的維多利亞港與啟德郵輪碼頭海景，採光極佳，冬暖夏涼。
2。424呎極高實用兩房、市場罕有「梗廚」 開則方正實用，無多餘走廊位。區內新盤少有的獨立「梗廚」設計，明火煮食不怕油煙滿屋，極受家庭客與烹飪愛好者歡迎。
3黃金鐵路網 ── 3分鐘到地鐵站 地理位置極佳，步行約 3 至 4 分鐘即達 港鐵土瓜灣站。一站直達啟德，數站即達尖沙咀及中環核心商業區，打工仔與投資者首選。
4全港家長瘋狂：名校 34 校網 進駐九龍城 34 小學校網及九龍城中學校網，匯聚全港頂尖名校（如協恩中學附屬小學、陳瑞祺喇沙小學等），為下一代贏在起跑線。
5 星級精品會所 ── 尊貴物業管理 單幢盤罕有配備現代化住客會所，並由國際頂級大行第一太平戴維斯提供專業物業管理，住得體面又安心。",22.314342,114.190544,,,,,,2026-06-29T11:47:11+08:00,2026-07-23T16:35:56+08:00,2026-08-28T11:47:11+08:00,"[""https://i1.28hse.com/2026/06/202606291146121592693_large.jpg"", ""https://i1.28hse.com/2026/06/202606291146155552207_large.jpg"", ""https://i1.28hse.com/2026/06/20260629114617780629_large.jpg"", ""https://i1.28hse.com/2026/06/202606291146202867814_large.jpg"", ""https://i1.28hse.com/2026/06/20260629114624372892_large.jpg"", ""https://i1.28hse.com/2026/06/202606291146274853990_large.jpg""]",,,28755,4238,32994,2756550,16646,9989482,5897531,-1843943,3343889,-5187832
3888722,旺角半新樓最平兩房！靚裝修豪華會所 收租自住都一流！開陽舒適 業主急售還價即成！,旺角,單幢式大廈/私人屋苑/新世界,7990000,463,2,1,中層,,9,廣信地產顧問有限公司,https://i1.28hse.com/2026/06/202606122026463780301_thumb.jpg,https://www.28hse.com/buy/apartment/property-3888722,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:00:22.521705+00:00,SKYPARK,,九龍旺角SKYPARK 旺角奶路臣街17號,"【兩房一廳 間隔四正 實用率高】
【有露台 城市景】
【交通便利 4分鐘地鐵】
【環境清幽 自住一流】
【樓齡新 極開揚】",22.318693,114.17141699999995,,,,,,2026-06-12T20:27:54+08:00,2026-07-11T15:07:30+08:00,2026-08-11T20:27:54+08:00,"[""https://i1.28hse.com/2026/06/202606122026521944712_large.jpg"", ""https://i1.28hse.com/2026/06/202606122026568865055_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027042534055_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027107692810_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027166212724_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027226161796_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027274049283_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027316913153_large.jpg"", ""https://i1.28hse.com/2026/06/202606122027398375417_large.jpg"", ""https://i1.28hse.com/estate_data/71/8587/FLOOR/8587_20231121200357129747_thumb.jpg"", ""https://i1.28hse.com/estate_data/71/8587/UNIT/8587_20231121200520653183_thumb.jpg""]",,,28755,4414,33169,2756550,16646,10051661,5897531,-1964484,3343889,-5308374
3948491,Mod595 高層 靚景 對流窗 靚裝2房2廰 間隔實用,旺角,私人屋苑/洋樓,7990000,483,2,1,中層,,14,金暉地產公司,https://i1.28hse.com/2026/07/202607271620413298442_thumb.jpg,https://www.28hse.com/buy/apartment/property-3948491,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:58:07.104329+00:00,MOD 595,696,九龍旺角MOD 595 新填地街595號,"太子 新填地街595號
 2房2廰
高層，
實用486尺，
有匙，隨時睇！
靚裝修, 價錢可議, 高實用率, 只求好租客, 開揚, 樓景, 交通便利",22.318568999999997,114.167633,,,,,,2026-07-27T16:20:45+08:00,2026-07-27T16:20:45+08:00,2026-09-25T16:20:45+08:00,"[""https://i1.28hse.com/2026/07/202607271620424357009_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620427117119_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620422420434_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620434733972_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620437421235_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620445322907_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620444046099_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620443146083_large.jpg"", ""https://i1.28hse.com/2026/07/202607271620457252504_large.jpg""]",,,28755,4504,33259,2756550,16646,10083548,5897531,-2026301,3343889,-5370190
3447114,真心放賣~最近成交熾熱~有層數之下最後800萬以下,深水埗,私人屋苑/長實,7990000,505,2,1,中層,開放式廚房,4,日豐地產公司,https://i1.28hse.com/2026/03/202603151738241203894_thumb.jpg,https://www.28hse.com/buy/apartment/property-3447114,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:14:55.974440+00:00,愛海頌,,九龍深水埗愛海頌 海壇街201號、203號及218號,"交通方面:
坐擁鐵路優勢
南昌站過海9分鐘!
南昌站坐1個站到柯士甸站到高鐵站
深水?站去尖沙咀站11分鍾!
荔枝角道有小巴到佐敦,觀塘
生活方面:
1分鐘到超市,藥房(應有盡有)
2分鐘到北河街街市(出名平靚正)
3分鐘到西九龍中心(休閒生活)
6分鐘到南昌新商場V-WALK",22.328236,114.158615,,,,,,2026-06-08T15:48:16+08:00,2026-06-30T15:46:10+08:00,2026-08-07T15:48:16+08:00,"[""https://i1.28hse.com/2026/03/202603151738195183303_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738231361947_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738173876325_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738226501643_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738231528121_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738252322065_large.jpg"", ""https://i1.28hse.com/2026/03/202603151738185107311_large.jpg"", ""https://i1.28hse.com/estate_data/62/23170/FLOOR/23170_20231218130200428512_thumb.jpg"", ""https://i1.28hse.com/estate_data/62/23170/UNIT/23170_20231218130229321577_thumb.jpg""]",,,28755,4603,33358,2756550,16646,10118623,5897531,-2094299,3343889,-5438188
3848900,【筍盤求售】海景兩房連儲物室 四正實用 還價即成,啟德,私人屋苑/會德豐,8000000,500,2,1,中層,開放式廚房,,天狼星物業,https://i1.28hse.com/2026/05/202605162045377959157_thumb.jpg,https://www.28hse.com/buy/apartment/property-3848900,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:17:47.016825+00:00,Miami Quay Miami Quay I,,九龍啟德Miami QuayMiami Quay I 承豐道23號,"🫶🏻WhatsApp/Weixin: +852 598O OO59
🫶🏻全港一二手樓盤都有
🫶🏻按揭 兌換 律師 驗樓 裝修 設計一條龍服務
🫶🏻專車接送睇樓
🫶🏻WhatsApp/Weixin: +852 598O OO59",22.312925,114.20674899999999,,,,,,2026-07-14T11:55:12+08:00,2026-07-29T18:31:43+08:00,2026-09-12T11:55:12+08:00,"[""https://i1.28hse.com/2026/05/20260516204537797728_large.jpg"", ""https://i1.28hse.com/2026/05/202605162045386343671_large.jpg"", ""https://i1.28hse.com/2026/05/20260516204538286902_large.jpg"", ""https://i1.28hse.com/2026/05/202605162045391831323_large.jpg"", ""https://i1.28hse.com/estate_data/82/24907/FLOOR/24907_20231117041819974931_thumb.jpg"", ""https://i1.28hse.com/estate_data/82/24907/UNIT/24907_20231117041922522573_thumb.jpg""]",,,28791,4583,33375,2760000,16667,10122308,5904912,-2083697,3343889,-5427587
3927451,啟德一房凸估價筍盤，即走盤，還價即成,啟德,私人屋苑/會德豐,8000000,366,1,,高層,,7,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607111058458974458_thumb.jpg,https://www.28hse.com/buy/apartment/property-3927451,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:17:51.603141+00:00,Oasis Kai Tak,,九龍啟德Oasis Kai Tak 沐寧街10號,市區返工一流，近地鐵，生活配套方便，內園泳池景觀,22.328753,114.19991300000001,,,,,,2026-07-11T10:59:04+08:00,2026-07-11T11:22:39+08:00,2026-09-09T10:59:04+08:00,"[""https://i1.28hse.com/2026/07/202607111058465207832_large.jpg"", ""https://i1.28hse.com/2026/07/202607111058461218850_large.jpg"", ""https://i1.28hse.com/2026/07/20260711105846463390_large.jpg"", ""https://i1.28hse.com/2026/07/202607111058485112014_large.jpg"", ""https://i1.28hse.com/2026/07/202607111058486810746_large.jpg"", ""https://i1.28hse.com/2026/07/202607111058496357877_large.jpg"", ""https://i1.28hse.com/2026/07/20260711105849409278_large.jpg"", ""https://i1.28hse.com/2026/07/202607111058502311129_large.jpg"", ""https://i1.28hse.com/estate_data/82/22370/FLOOR/22370_20231227125700639763_thumb.jpg"", ""https://i1.28hse.com/estate_data/82/22370/UNIT/22370_20231227125916953588_thumb.jpg""]",,,28791,3980,32772,2760000,16667,9908668,5904912,-1669528,3343889,-5013418
