listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls
3950672,煒明地產【 晨樂大廈】即走！快手！1分鐘到地鐵｜兩房企理,土瓜灣,單幢式大廈,15000,360,2,1,低層,梗廚,47,煒明地產公司,https://i1.28hse.com/2026/07/202607311830047876324_thumb.jpg,https://www.28hse.com/rent/apartment/property-3950672,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:18.525688+00:00,晨樂大廈,447,九龍土瓜灣晨樂大廈 靠背壟道141-143號,"兩房一廳合小家庭
1分鐘就到地鐵站
上路優質盤 靜中帶旺
34校網
【煒明地產】扎根土瓜灣逾40年，一直堅守專業態度，為各位顧客服務，專營區內租售，歡迎各業主放盤，也必能為各位找到合適的家。
#煒明地產 #地產 #地產代理 #土瓜灣 #搵樓 #買樓 #租樓",22.317686,114.186607,差餉地租､管理費,,,,,2026-07-29T12:50:06+08:00,2026-07-31T18:31:11+08:00,2026-08-28T12:50:06+08:00,"[""https://i1.28hse.com/2026/07/20260731183004763815_large.jpg"", ""https://i1.28hse.com/estate_data/77/5942/FLOOR/5942_20231116235554694189_thumb.jpg"", ""https://i1.28hse.com/estate_data/77/5942/UNIT/5942_20231116235607825556_thumb.jpg""]"
3949589,"*佳美地產* 大屋苑/名校網/2房2廳/有裝修/ 清靜 """"有匙""""",土瓜灣,私人屋苑,14800,372,2,1,低層,梗廚,48,佳美地產,https://i1.28hse.com/2026/07/202607301931595498270_thumb.jpg,https://www.28hse.com/rent/apartment/property-3949589,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:19.270919+00:00,偉恆昌新村 恒景閣,444,九龍土瓜灣偉恆昌新村恒景閣 美景街113號,"*佳美地產* 大屋苑/名校網/2房2廳/有裝修/ 清靜 
可放大床
本司建業於1984年,忠誠服務,大量獨家筍盤,給您信心的保証.
本司專營屋苑,偉恒昌新邨,翔龍灣,港圖灣,安和園,定安大廈,傲雲峰,欣榮花園,嘉景花園,帝庭豪園,美華工業中心,及其他住宅,工廈,寫字樓,舖位.",22.317867,114.191444,差餉地租､管理費,,明火煮食,,,2026-07-28T15:10:01+08:00,2026-07-30T19:33:59+08:00,2026-08-27T15:10:01+08:00,"[""https://i1.28hse.com/2026/07/202607301932035909795_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932238984473_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932168207642_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932096600168_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932391834014_large.jpg"", ""https://i1.28hse.com/2026/07/202607301933174729017_large.jpg"", ""https://i1.28hse.com/2026/07/202607301933297644243_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932535536123_large.jpg"", ""https://i1.28hse.com/2026/07/202607301932547565362_large.jpg"", ""https://i1.28hse.com/2026/07/202607301933028047999_large.jpg""]"
3962529,"“Sandra""青衣海欣花園業主2房出租 *有匙即睇*",青衣,私人屋苑,17000,502,2,1,中層,梗廚,26,美聯物業,https://i1.28hse.com/2026/08/202608061659035119658_thumb.jpg,https://www.28hse.com/rent/apartment/property-3962529,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:19.985904+00:00,海欣花園,672,新界青衣海欣花園 展環街11號,"“Sandra""青衣海欣花園業主2房出租 *有匙即睇*",22.352619,114.109581,差餉地租､管理費,,明火煮食,,,2026-08-06T16:59:17+08:00,2026-08-06T16:59:17+08:00,2026-09-05T16:59:17+08:00,"[""https://i1.28hse.com/2026/08/202608061659037658636_large.jpg"", ""https://i1.28hse.com/2026/08/202608061659032764993_large.jpg"", ""https://i1.28hse.com/2026/08/202608061659035270289_large.jpg"", ""https://i1.28hse.com/2026/08/202608061659045224954_large.jpg"", ""https://i1.28hse.com/2026/08/202608061659041938002_large.jpg"", ""https://i1.28hse.com/estate_data/123/4653/FLOOR/4653_20231121021115323313_thumb.jpg"", ""https://i1.28hse.com/estate_data/123/4653/UNIT/4653_20240104111155663346_thumb.jpg""]"
3962109,極平三房 平地𨋢 明火煮食 乾濕分廁 開揚多窗,葵涌,私人屋苑/洋樓/單幢式大廈,15000,406,3,1,高層,梗廚,48,置富地產,https://i1.28hse.com/2026/08/202608061308117876188_thumb.jpg,https://www.28hse.com/rent/apartment/property-3962109,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:20.775793+00:00,昌鴻大廈,,新界葵涌昌鴻大廈 美芳街8號,"平租, 只求好租客, 價錢可議",22.360012,114.12661,差餉地租､管理費,,明火煮食,,,2026-08-06T13:08:41+08:00,2026-08-06T13:08:41+08:00,2026-09-05T13:08:41+08:00,"[""https://i1.28hse.com/2026/08/20260806130811257200_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308122372196_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308122764186_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308127923463_large.jpg"", ""https://i1.28hse.com/2026/08/20260806130813996122_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308131684282_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308132132132_large.jpg"", ""https://i1.28hse.com/2026/08/202608061308147730319_large.jpg""]"
3949171,即租即用,葵涌,單幢式大廈,12000,395,2,1,高層,,52,,https://i1.28hse.com/2026/07/202607281040583283478_thumb.jpg,https://www.28hse.com/rent/apartment/property-3949171,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:21.466876+00:00,德昌大廈,,新界葵涌德昌大廈 葵涌道1001號,實用，快完成大维修,22.367275,114.133217,差餉地租､管理費,,,,,2026-07-28T11:35:00+08:00,2026-07-28T17:42:52+08:00,2026-08-27T11:35:00+08:00,"[""https://i1.28hse.com/2026/07/202607281040587381683_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040568466877_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040564496071_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040561984050_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040588091928_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040553469450_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040593477054_large.jpg"", ""https://i1.28hse.com/2026/07/202607281040598279652_large.jpg""]"
3904114,即租即住,葵涌,洋樓/單幢式大廈,11000,355,2,1,高層,梗廚,51,百利物業代理公司,https://i1.28hse.com/2026/07/202607301134212597006_thumb.jpg,https://www.28hse.com/rent/apartment/property-3904114,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:22.174708+00:00,葵都大廈,480,新界葵涌葵都大廈 大隴街139號,間格實用,22.366392,114.138855,差餉地租､管理費,,明火煮食,,,2026-07-26T21:39:57+08:00,2026-07-30T11:34:48+08:00,2026-08-25T21:39:57+08:00,"[""https://i1.28hse.com/2026/07/202607301134214612638_large.jpg"", ""https://i1.28hse.com/2026/07/202607301134211912164_large.jpg"", ""https://i1.28hse.com/2026/07/202607301134228369692_large.jpg"", ""https://i1.28hse.com/2026/07/202607301134225590070_large.jpg"", ""https://i1.28hse.com/2026/07/202607301134233285520_large.jpg"", ""https://i1.28hse.com/2026/07/20260730113424277704_large.jpg"", ""https://i1.28hse.com/2026/07/202607301134244291177_large.jpg""]"
3963059,8月靚裝修推介 步行至地鐵站只需3分鐘 基座商場 歡迎約睇,荃灣,私人屋苑,17000,354,2,1,低層,,40,美聯物業,https://i1.28hse.com/2026/08/202608062147074064700_thumb.jpg,https://www.28hse.com/rent/apartment/property-3963059,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:23.031804+00:00,荃錦中心,495,新界荃灣荃錦中心 青山公路荃灣段342號,歡迎預約參觀 買賣二手物業及物業租賃(全部實盤)盤源不能盡錄 (爵悅庭 /立坊 /樂悠居 /萬景峰 /綠楊新村 /御凱) 服務範圍 全港各區1/2手 住宅 寫字樓 工商鋪 車位 買賣/租賃 只需WhatsApp說出你的搵樓要求 【屋苑】/【間隔】/【預算】 盡快回覆你的要求 劉生 電話,22.374195,114.115204,差餉地租､管理費,,,,,2026-08-06T21:47:23+08:00,2026-08-06T21:47:23+08:00,2026-09-05T21:47:23+08:00,"[""https://i1.28hse.com/2026/08/202608062147085065582_large.jpg"", ""https://i1.28hse.com/2026/08/202608062147098916802_large.jpg"", ""https://i1.28hse.com/2026/08/202608062147107772043_large.jpg"", ""https://i1.28hse.com/2026/08/20260806214711900707_large.jpg"", ""https://i1.28hse.com/2026/08/202608062147135626919_large.jpg"", ""https://i1.28hse.com/estate_data/113/4584/FLOOR/4584_20240125153617382576_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/4584/UNIT/4584_20240125153634836772_thumb.jpg""]"
3962534,*$16800荃灣西爵悅庭 西爵軒(B1) 低層B室｜1房高質放租盤,荃灣,私人屋苑/新鴻基,16800,360,1,1,低層,開放式廚房,21,美聯物業,https://i1.28hse.com/2026/08/202608061701192660092_thumb.jpg,https://www.28hse.com/rent/apartment/property-3962534,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:23.769053+00:00,爵悅庭,496,新界荃灣爵悅庭 楊屋道90-114號,"實用面積：360呎，間隔四正，空間感實用，適合追求效率與舒適兼備的住客 
- 租金：$16,800，屬荃灣西優質1房盤，入場門檻相對吸引 
- 間隔：1房1廳1浴室，適合單身專業人士、情侶或小家庭 
- 景觀：低層單位，私隱度較高，日常出入方便，生活節奏更靈活 
- 樓齡：21.2年，屋苑規模成熟，社區配套完整，居住感更穩定 
- 校網：62校網，兼顧家庭需要，教育規劃更有保障 
- 屋苑設施：會所、泳池、運動設施、娛樂設施、餐飲設施、美容/保健，一應俱全，生活質素全面提升 
- 港鐵站距離：步行約9分鐘到港鐵荃灣西站，交通便利，返工返學都方便 
- 鄰近商場/景點：百悅坊步行8分鐘、荃灣公園步行9分鐘，兼享購物與休閒配套 ️
- 周邊配套：三陂坊遊樂場、母嬰健康院、停車場等民生設施齊備，日常所需一步到位 
- 適合追求**荃灣西核心生活圈**、重視交通、配套及屋苑會所享受的住客，無論自住或租住，均具實用價值與吸引力。
- 盤源有限，優質筍盤不等人，立即把握機會睇樓！",22.366886,114.117111,差餉地租､管理費,,,,,2026-08-06T17:01:30+08:00,2026-08-06T17:01:30+08:00,2026-09-05T17:01:30+08:00,"[""https://i1.28hse.com/2026/08/202608061701193399170_large.jpg"", ""https://i1.28hse.com/2026/08/202608061701202090228_large.jpg"", ""https://i1.28hse.com/2026/08/202608061701213247509_large.jpg"", ""https://i1.28hse.com/2026/08/202608061701227128875_large.jpg"", ""https://i1.28hse.com/estate_data/113/4570/FLOOR/4570_20231121013820349922_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/4570/UNIT/4570_20231121014122523943_thumb.jpg""]"
3962327,位置方便.良心業主,荃灣,私人屋苑/新鴻基,16800,360,1,1,低層,開放式廚房,21,環宇物業,https://i1.28hse.com/2026/08/202608061526366026622_thumb.jpg,https://www.28hse.com/rent/apartment/property-3962327,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:24.470030+00:00,爵悅庭,496,新界荃灣爵悅庭 楊屋道90-114號,企理,22.366886,114.117111,差餉地租､管理費,,,,,2026-08-06T15:27:10+08:00,2026-08-06T15:27:10+08:00,2026-09-05T15:27:10+08:00,"[""https://i1.28hse.com/2026/08/202608061526411764165_large.jpg"", ""https://i1.28hse.com/2026/08/202608061526453674737_large.jpg"", ""https://i1.28hse.com/2026/08/202608061526491112084_large.jpg"", ""https://i1.28hse.com/estate_data/113/4570/FLOOR/4570_20231121013820349922_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/4570/UNIT/4570_20231121014122523943_thumb.jpg""]"
3962105,[日訊物業好多盤] 開揚海景 靚裝租盤 好住實用,荃灣,私人屋苑/新世界,17000,437,2,1,高層,,33,日訊物業代理有限公司,https://i1.28hse.com/2026/08/202608061303014966839_thumb.jpg,https://www.28hse.com/rent/apartment/property-3962105,2026-08-06T15:05:58.396624+00:00,2026-08-06T15:07:25.220909+00:00,海濱花園,569,新界荃灣海濱花園 怡樂街2-12號,"實用率高 設有巴士總站 鄰近荃灣西鐵站
有村巴直到中環銅鑼灣灣仔金鐘觀塘",22.362907,114.114365,,,,,,2026-08-06T13:04:55+08:00,2026-08-06T13:04:55+08:00,2026-09-05T13:04:55+08:00,"[""https://i1.28hse.com/2026/08/202608061302597786957_large.jpg"", ""https://i1.28hse.com/2026/08/202608061303003333698_large.jpg"", ""https://i1.28hse.com/2026/08/202608061303017462181_large.jpg"", ""https://i1.28hse.com/2026/08/202608061303022810213_large.jpg"", ""https://i1.28hse.com/2026/08/202608061303024789304_large.jpg"", ""https://i1.28hse.com/2026/08/202608061303456432972_large.jpg"", ""https://i1.28hse.com/estate_data/113/4578/FLOOR/4578_20231121014805857166_thumb.jpg"", ""https://i1.28hse.com/estate_data/113/4578/UNIT/4578_20231121014931425639_thumb.jpg""]"
3963202,平地lift！兩房、梗廚明廁、光線好,油麻地,單幢式大廈/洋樓,16800,389,2,1,中層,,40,駿輝地產旺角有限公司,https://i1.28hse.com/2026/08/202608070113121057091_thumb.jpg,https://www.28hse.com/rent/apartment/property-3963202,2026-08-06T23:16:57.796316+00:00,2026-08-06T23:17:23.409386+00:00,雅寶大廈,519,九龍油麻地雅寶大廈 鴉打街46-58號,平地lift！兩房、梗廚明廁、光線好,22.311583,114.170547,差餉地租､管理費,,,,,2026-08-07T01:13:41+08:00,2026-08-07T01:13:41+08:00,2026-09-06T01:13:41+08:00,"[""https://i1.28hse.com/2026/08/20260807011313902532_large.jpg"", ""https://i1.28hse.com/2026/08/202608070113151946600_large.jpg"", ""https://i1.28hse.com/2026/08/202608070113166016937_large.jpg"", ""https://i1.28hse.com/2026/08/202608070113184186057_large.jpg"", ""https://i1.28hse.com/2026/08/20260807011319488805_large.jpg"", ""https://i1.28hse.com/2026/08/202608070113202729207_large.jpg"", ""https://i1.28hse.com/2026/08/202608070113223950670_large.jpg"", ""https://i1.28hse.com/2026/08/20260807011323279295_large.jpg""]"
3963226,"JIMMY推介@@3房有電梯,好客可減@v@,絕對實盤,一次過睇晒",黃大仙,私人屋苑,13800,399,3,1,,梗廚,61,金滙地產 新蒲崗分行,https://i1.28hse.com/2026/08/202608070211371652170_thumb.jpg,https://www.28hse.com/rent/apartment/property-3963226,2026-08-06T23:16:57.796316+00:00,2026-08-06T23:17:24.076137+00:00,金鳳樓,,九龍黃大仙金鳳樓 翠鳳街1-15號,"@@可whatsapp,24小時take action..盡傾盡做.完全解答你按揭,法律問題
@@歡迎合作,15年連續在本區服務,實話實說,火速回覆@@黃大仙全區齊盤
1)入伙期:1965
2)發展商:爪哇
3)校網:(小學:K45)(中學:黃大仙)
4)座數:1
5)屋苑內外設施:鳳德商場,雙鳳街街市,酒樓,食肆,停車場.
6)附近康健/街市:行2分鐘到鳳凰村生活圈美食街,鳳德公園.
7)實用率: N>A
8)管理費:約$___元尺.2025年首季數據
9)按揭最大成數年期:借9成30年,供款不可超入息一半.(可WHAT我占占查詢)太老有年齡限制
10)屋苑特色,賣點:1)到黃大仙站E出口8分鐘,坐落在中港,入新界,沙中線的交通車站,九龍中軸線.
11)主要出入交通工具:小巴,巴士,地鐵.
12)最近地鐵站:黃大仙站行8分鐘.
13)過海/通宵/機場巴士:671鴨利洲,113西環,機場A26,A28,A29,E22,E22A,E22C,E22P,E22S,E22X,N29,NA29.
14)著名學府(小學)K45,彩雲聖若瑟小學,嗇色園主辦可立小學,慈雲山聖文德天主教小學,嘉諾撒小學（新蒲崗）,聖文德天主教小學..
15)附近商場:行約8分鐘到鳳德商場,14分鐘荷里活廣場,4分鐘到豪苑商場,1分鐘到新光商場.
16)附近大型發展:現有的竹園鄉興建公屋,聖母醫院收建成有急症室服務醫院.
===同行請你支持原創===",22.344501,114.197304,差餉地租､管理費,,明火煮食,,,2026-08-07T02:12:48+08:00,2026-08-07T02:12:48+08:00,2026-09-06T02:12:48+08:00,"[""https://i1.28hse.com/2026/08/202608070211422936099_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211436300197_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211442399475_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211458319169_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211461747464_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211477975382_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211487339353_large.jpg"", ""https://i1.28hse.com/2026/08/20260807021148300560_large.jpg"", ""https://i1.28hse.com/2026/08/20260807021149613430_large.jpg"", ""https://i1.28hse.com/2026/08/202608070211502878614_large.jpg""]"
3963178,二房一廁、交通方便、乾淨企理,清水灣,村屋,13500,700,2,1,中層,,,天富基業地產,https://i1.28hse.com/2026/08/202608070025414837352_thumb.jpg,https://www.28hse.com/rent/apartment/property-3963178,2026-08-06T23:16:57.796316+00:00,2026-08-06T23:17:24.726462+00:00,上洋村,,新界清水灣上洋村 上洋村,空氣清新、好抵住、太陽入屋光猛,22.309416,114.285179,差餉地租､管理費,,,,,2026-08-07T00:26:59+08:00,2026-08-07T00:26:59+08:00,2026-09-06T00:26:59+08:00,"[""https://i1.28hse.com/2026/08/20260807002542591753_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025437655457_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025442110005_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025451912110_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025465086157_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025475098064_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025485653322_large.jpg"", ""https://i1.28hse.com/2026/08/202608070025492651039_large.jpg""]"
3559766,西貢頭段新裝細中層,清水灣,村屋,11000,350,1,1,中層,開放式廚房,,天天置業,https://i1.28hse.com/2026/08/20260806163432832831_thumb.jpg,https://www.28hse.com/rent/apartment/property-3559766,2026-08-06T23:16:57.796316+00:00,2026-08-06T23:17:25.363016+00:00,井欄樹村,350,新界清水灣井欄樹村  井欄樹村,"開揚光猛環境舒適，1房1廳企理新裝，開放式廚房及即熱式熱水爐，光纤入屋及可1小寵，近村口出入方便。
https://www.facebook.com/profile.php?id=",,,差餉地租,,,,,2026-07-14T16:19:29+08:00,2026-08-06T16:35:09+08:00,2026-08-13T16:19:29+08:00,"[""https://i1.28hse.com/2026/08/202608061634321700582_large.jpg"", ""https://i1.28hse.com/2026/08/202608061634437079495_large.jpg"", ""https://i1.28hse.com/2026/08/202608061634445935780_large.jpg"", ""https://i1.28hse.com/2026/08/202608061634448226152_large.jpg""]"
3964084,港大站2房露台拎包入住WeChat:[REDACTED],西營盤,唐樓/單幢式大廈,16300,399,2,,,,,集成物業,https://i1.28hse.com/2026/08/202608071644157347031_thumb.jpg,https://www.28hse.com/rent/apartment/property-3964084,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:36.014172+00:00,唐樓,,香港島西營盤唐樓 西營盤,"向南, 包傢俬, 包電器, 有裝修, 露台, 中心旺地, 交通便利, 間隔四正",,,差餉地租､管理費,,,,,2026-08-07T16:44:31+08:00,2026-08-07T16:44:31+08:00,2026-09-06T16:44:31+08:00,"[""https://i1.28hse.com/2026/08/202608071644165303752_large.jpg"", ""https://i1.28hse.com/2026/08/202608071644175430931_large.jpg"", ""https://i1.28hse.com/2026/08/202608071644182347049_large.jpg""]"
3951431,"平租！金陵閣3房傢電$16.9K,大量華明創業，高樂，翰林峰曉譽藝里坊，南里臻藝",石塘咀,私人屋苑,16900,382,3,1,低層,,47,飛達物業代理,https://i1.28hse.com/2026/08/20260807024244299122_thumb.jpg,https://www.28hse.com/rent/apartment/property-3951431,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:36.658053+00:00,金陵閣,,香港島石塘咀金陵閣 和合街 1-3 號,"大量半新樓租售盤，不可盡錄
大量半新樓租售盤，不可盡錄！
明德山，翰林峰，曉譽，藝里坊，南里1號，8號IK，尚嶺，P63,K38,臻藝，臻璈，西邊街15號，浚峯，高逸華軒，泓都，寶翠園，帝后華庭，Manhattan Avenue, 荷李活華庭等等。。。
尚有大量租售盤，不可盡錄
泓都1房，2房3房
實翠園3房，3房4房
高謝華軒1房，2房
翰林軒1房2房，3房
翰林峰開放式，1房，2房，3房
曉譽開放式，1房，2房
南里開放式，1房
尚瓏開放式，1房，2房，3房
臻藝開放式，1房，2房
臻璈，P63 ，開放式 1房，2房，3房
東邊街9號，開放式，1房，2房
西邊街15號，開放式，1房，2房
藝里坊開放式，1房，3房
高樂花園，1房，2房
華明中心1房，2房
創業中心1房，2房
泓都
翰林峰
浚峯
明德山
明德軒
翰林軒
學士台
麗恩閣
荷李活華庭
帝后華庭
麗景閣
龍豐閣
尚有大量租售盤，不可盡錄",22.285929,114.134422,差餉地租､管理費,,,,,2026-07-29T18:56:20+08:00,2026-08-07T02:43:01+08:00,2026-08-28T18:56:20+08:00,"[""https://i1.28hse.com/2026/08/20260807024244687784_large.jpg"", ""https://i1.28hse.com/2026/08/202608070242457135604_large.jpg"", ""https://i1.28hse.com/2026/08/202608070242454652470_large.jpg"", ""https://i1.28hse.com/2026/08/20260807024246716354_large.jpg""]"
3550575,特平１２校綱有匙園景,天后,單幢式大廈,13000,384,2,1,高層,,61,聯合地產,https://i1.28hse.com/2025/08/202508231602507912494_thumb.jpg,https://www.28hse.com/rent/apartment/property-3550575,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:37.316470+00:00,發昌樓,550,香港島天后發昌樓 電氣道63-81號,２房１廳,22.28443,114.191528,差餉地租､管理費,,,,,2026-08-07T11:03:42+08:00,2026-08-07T11:05:33+08:00,2026-09-06T11:03:42+08:00,[]
3952567,"興華大廈高層3房2大廳平租求好客, 合國內大學生來港讀書合租租住的平筍盤讀書筍盤",紅磡,單幢式大廈,16000,350,3,1,高層,,53,富恒地產,https://i1.28hse.com/2026/07/202607301726086237958_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952567,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:38.251133+00:00,興華大廈,,九龍紅磡興華大廈 蕪湖街157-171號,"大廈座落靜中帶旺地段, 鄰近何文田地下鐵站附近, 交通便利, 步行去理工大學亦好近, 3人合租各有壹間房, 有床有雪柜, 平過租套房, 有意者歡迎抽空壹看, 有匙引看",22.308163,114.184181,差餉地租､管理費,,,,,2026-07-30T17:26:13+08:00,2026-08-01T15:35:20+08:00,2026-08-29T17:26:13+08:00,"[""https://i1.28hse.com/2026/07/202607301726087777891_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726091117677_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726096613521_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726105992409_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726108229017_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726108218804_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726115686986_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726116200768_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726127361417_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726128828276_large.jpg"", ""https://i1.28hse.com/2026/07/202607301726134128435_large.jpg""]"
3952339,《黃埔唐樓》2房 部份傢電 近港鐵站,紅磡,私人屋苑,13800,360,2,1,低層,,59,天晋物業有限公司,https://i1.28hse.com/2026/07/202607311741046784387_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952339,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:38.994761+00:00,黃埔唐樓,,九龍紅磡黃埔唐樓 明安街15號,平租盤 求好租客 旺中帶靜,22.306261,114.185471,,,,,,2026-07-30T16:00:45+08:00,2026-08-01T15:15:11+08:00,2026-08-29T16:00:45+08:00,"[""https://i1.28hse.com/2026/07/202607311741046237316_large.jpg"", ""https://i1.28hse.com/2026/07/202607311741058129425_large.jpg"", ""https://i1.28hse.com/2026/07/202607311741057297184_large.jpg"", ""https://i1.28hse.com/2026/07/202607311741061621969_large.jpg"", ""https://i1.28hse.com/2026/07/202607311741064371404_large.jpg""]"
3963897,*華志大廈 近尖沙咀地段靚 間隔實用 多窗開揚 平地電梯 亁濕廁 歡迎約睇*,佐敦,洋樓/單幢式大廈,15500,354,2,1,高層,梗廚,42,廣信地產顧問有限公司,https://i1.28hse.com/2026/08/202608071537268021338_thumb.jpg,https://www.28hse.com/rent/apartment/property-3963897,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:39.788213+00:00,華志大廈,468,九龍佐敦華志大廈 廟街286-298號,"*開楊市景 實用靚則
*平地電梯 31校網
*歡迎致電或Whatsapp查詢
*廣信地產多間分行為你服務：
-油麻地上海街383號地下A2舖
-旺角山東街24號地下B舖
-旺角渡船街323號地下2號舖
-大角咀埃華街70號地下1C2號舖
*更多精選樓盤請瀏覽www.facebook.com/share/1ZC7GDdkat/?mibextid=wwXIfr
*此圖片乃本公司親自拍攝,如有不良行家肆意偷圖,會呈報EAA及保留一切追究權利",22.303688,114.169724,差餉地租､管理費,,明火煮食,,,2026-08-07T15:42:49+08:00,2026-08-07T16:03:10+08:00,2026-09-06T15:42:49+08:00,"[""https://i1.28hse.com/2026/08/202608071537263455144_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537265621673_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537273433542_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537273771025_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537278629439_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537286081204_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537286555632_large.jpg"", ""https://i1.28hse.com/2026/08/202608071537284755751_large.jpg"", ""https://i1.28hse.com/2026/08/20260807160305124725_large.jpg""]"
3952291,{有匙即睇} 佐敦近港景峰 高層2房2廳2廁 家的感覺,佐敦,單幢式大廈,15000,355,2,1,高層,,43,中興地產有限公司,https://i1.28hse.com/2026/08/202608051818588093539_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952291,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:40.492954+00:00,華志大廈,468,九龍佐敦華志大廈 廟街286-298號,"佐敦優質地段 寧靜內街
2分鐘佐敦港鐵 交通便利
冷氣大堂 星级保安",22.303688,114.169724,差餉地租､管理費,,,,,2026-07-30T15:41:42+08:00,2026-08-05T18:19:14+08:00,2026-08-29T15:41:42+08:00,"[""https://i1.28hse.com/2026/08/20260805181859324434_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819003259041_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819018087452_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819025429504_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819035349472_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819044956009_large.jpg"", ""https://i1.28hse.com/2026/08/202608051819057417334_large.jpg""]"
3951660,2房大廳！市區精選！交通方便！,佐敦,洋樓,15500,354,2,1,高層,,43,中興地產有限公司,https://i1.28hse.com/2026/08/202608051818034173848_thumb.jpg,https://www.28hse.com/rent/apartment/property-3951660,2026-08-07T16:19:40.806263+00:00,2026-08-07T16:20:41.183665+00:00,華志大廈,468,九龍佐敦華志大廈 廟街286-298號,"交通方便，市區首選，
景觀開陽，乾淨企理！",22.303687999999998,114.169724,差餉地租､管理費,,,,,2026-07-29T23:27:30+08:00,2026-08-05T18:18:29+08:00,2026-08-28T23:27:30+08:00,"[""https://i1.28hse.com/2026/08/202608051818045332814_large.jpg"", ""https://i1.28hse.com/2026/08/202608051818041368037_large.jpg"", ""https://i1.28hse.com/2026/08/202608051818052198251_large.jpg"", ""https://i1.28hse.com/2026/08/202608051818064885773_large.jpg""]"
